id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1431134,2023-11-16,Thunderbird Crashes when trying install the program Hi i have below errors trying to install Thunderbird on My Mac with MacOS Mojave. How can i have this solved,🍎;Mojave;os:macos,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-15 19:59:14 -0800
1431136,2023-11-16,"No puedo reducir el tamaño de la imagen que pongo que firma y aparece enorme Hola, Añado una imagen como firma para mi correo electrónico pero no sé dónde ir pa",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-15 20:08:50 -0800
1431138,2023-11-16,"Unable to add Gsuite / Gmail account Hi, I am trying to setup Gsuite / Gmail email account but I am not able to get through.  I get a popup to allow thunderbird",🪟;Windows 11;os:win11,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,🇪;eset;av:eset,❓;;uc:unknown,fix-problems;,2023-11-15 20:27:58 -0800
1431139,2023-11-16,thunderbird e-mail sending is not possible after update its no more possible to send e-mails. e-mail reception is possible. supernova 115.4.3 (64-Bit) version. ,🪟;Windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-15 21:16:34 -0800
1431140,2023-11-16,"One of my email accounts the incoming email arrives hours after they arrive on my iPhone, the remaining accounts do not have this problem 'One of my email accou",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-15 21:21:51 -0800
1431141,2023-11-16,Subfolders Trash and Spam The above standard subfolders are missing (not shown) in one of my email accounts. How to fix this? Tnx ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-15 21:25:40 -0800
1431144,2023-11-16,"Email Inbox list invisible I'm running MacOS Big Sur and had this problem before this latest update, which unfortunately did not solve the problem.  The list of",🍎;Big Sur;os:macos,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-15 21:47:49 -0800
1431145,2023-11-16,Subscription Emails Fail to be Retrieved What prevents some subscription emails from being retrieved from my Comcast server though they are on the server and no,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-15 21:48:08 -0800
1431150,2023-11-16,Ghost directory after Removing a directory from an other PC After removing a directory from WebMail a Ghost directory is on the Thunderbird Profile. If I try to,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-15 22:19:27 -0800
1431151,2023-11-16,"when I open most/all emails, they are loaded with large - 4, 5, or 6 lines of linkages to the content.  Until yesterday, 11/15,2023, the content, graphics, etc.",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-15 22:26:33 -0800
1431152,2023-11-16,Syncrhonise Lightning Calendar with caldav -- or anything! Found this thread: Caldav does not seem to exist in my thunderbird [https://support.mozilla.org/en-US,🐧;LInux;os:linux,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-11-15 22:32:19 -0800
1431153,2023-11-16,"Message Filters thunderbird message filters not picking up special fonts I'm getting blasted with phishing spam, roughly 30 bogus messages a day. I've a listing",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-15 22:57:32 -0800
1431158,2023-11-16,"After updating TB to version 115.4.2, filters stopped working After updating TB to version 115.4.2, filters stopped automatically working in one account, but th",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-15 23:24:26 -0800
1431160,2023-11-16,"Email program not scrolling from one new item to another I don't know if this is a bug, but since I installed the new version of Thunderbird, when I get numerou",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-15 23:42:56 -0800
1431161,2023-11-16,"How to stagger/retry requests for RSS/Atom feeds? I have recently found myself using multiple RSS feeds from a single site, to follow multiple news topics and r",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-15 23:42:56 -0800
1431162,2023-11-16,"Thunderbird mail Thanks for your help, David ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 00:13:44 -0800
1431163,2023-11-16,Problemi ricezione email su Thunderbird Buonasera ho da qualche giorno difficoltà ad accedere allo scarico di una email con mozilla Thumderbird. All'apertura de,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 00:32:52 -0800
1431164,2023-11-16,"After reinstallation of TB program, all local subfolds are missing and cannot be recreated I discovered a thread that told me to re-create one pre-existing fold",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-16 00:49:05 -0800
1431165,2023-11-16,Layout of messages Ever since the last update I have not been able to view messages by email address nor get a listing of messages that I can scroll down and de,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 00:51:16 -0800
1431166,2023-11-16,"Does Thunderbird support passkeys for login? Does Thunderbird currently support logins via passkey to sites such as Gmail?  If not, I would guess it is in the p",❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 00:52:26 -0800
1431169,2023-11-16,answer or forward to gmail address blocked I got the following message: unitarianfellowshipofottawa@gmail.com    host gmail-smtp-in.l.google.com [142.251.163.26,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 01:05:43 -0800
1431171,2023-11-16,"Thunderbird Email app Hello, I was wondering if anyone has noticed that it takes super long for Thunderbird really long to open? and it is very slow to load an ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 01:42:17 -0800
1431175,2023-11-16,"Can receive emails, but not send any. I can send emails, but can't receive any.  Spectrum says it is a Thunderbird problem. ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;Spectrum;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 01:48:52 -0800
1431176,2023-11-16,Thunderbird 115 sometimes does not restore correct tabs at start up Using latest 115.4.1 TB on Linux Mint Mate 21.2. Sometimes TB does not restore correct tabs ,🐧;Linux;os:linux,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 01:48:59 -0800
1431177,2023-11-16,"Can receive emails, but not send any. I can receive emails, but now send any.  Spectrum says this is a Thunderbird problem.  Can you help me? ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,💌;Spectrum;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 01:54:34 -0800
1431180,2023-11-16,Thunderbird Message Threading Would someone PLEASE tell me how to GET RID of Thunderbird's obnoxious THREADING of messages?  I just want to be rid of this.  Tha,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 02:33:57 -0800
1431185,2023-11-16,Blank Tabs -- a picture is worth 1000 words Please see screenshot -- all email tabs are blank. ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 03:22:01 -0800
1431187,2023-11-16,missing mail toolbar There is no longer a mail toolbar and it doesn't show up in the toolbar menu.  I am not very tech savvy so don't understand what a unified ,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-16 04:16:55 -0800
1431188,2023-11-16,Inserting an image in a mail freezes the whole program when using the 'Insert>image' menu When writing an email if I use the 'Insert>image' menu route the whole,🪟;win10;os:win10,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 04:16:59 -0800
1431189,2023-11-16,"Thunderbird stops working - ""authentication failure while connecting to server imap.gmail.com"" Just started happening...error msg....""authentication failure whi",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 04:38:15 -0800
1431190,2023-11-16,Strange link between Thunderbird and HP System Optimizer Here is a strange one.  I am running Thunderbird on an HP Omen desktop PC with Windows 10.  Thunderbird,🪟;Windows 10;os:win10,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 04:48:37 -0800
1431191,2023-11-16,Thunderbird Settings not working on WIN11 Settings are not available on my thunderbird client. When I click on settings button nothing happens. Left Spaces tool,🪟;WIN11;os:win11,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-16 04:53:12 -0800
1431193,2023-11-16,"Emails disappeared in Inbox Hi, We are using the recent Thunderbird client to receive and send email via POP account on Windows 10. Starting last week, emails w",🪟;Windows 10;os:win10,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 05:09:40 -0800
1431196,2023-11-16,"Can't get the latest version of Thunderbird to work with an ameritech.net email. I get message "" can't connect, retry, type new password or cancel"" Can't get th",❓;;os:unknown,👽;other;t:other,🇾;ameritech;m:yahooemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 05:36:25 -0800
1431197,2023-11-16,"Thunderbird mailto action Thunderbird 115.4.3 Firefox 115.5.0esr When I attempt to 'EMAIL LINK' from Firefox, The window/page for Thunderbird composition opens.",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-16 05:48:00 -0800
1431198,2023-11-16,Make-up of inbox messages. The message info portion of inbox messages has increased in size the last couple of weeks which makes the portion for reading the mes,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 05:55:17 -0800
1431200,2023-11-16,"Search e-mails The new Thunderbird has changed the way to search e-mails.  The ""old"" system was flawless and handy; the new system is totally worthless.  How ca",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 06:01:20 -0800
1431205,2023-11-16,"Thunderbird nuova versione s'impalla e scrive ""NON RISPONDE"" La nuova versione s'impalla e scrive ""NON RISPONDE"". Sono costretto ad uscire e rientrare. Succede ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 06:15:03 -0800
1431208,2023-11-16,resize message pane height. I cannot adjust the message pane height to anything smaller than 10 lines. I would like to be able to pull up and resize the pane so,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-16 06:46:08 -0800
1431209,2023-11-16,Best way to Upgrade from Thunderbird 102.15.1 to Supernova 115 I have read numerous posts and replies on the forum about updating from Thunderbird (102) to Supe,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-11-16 06:55:13 -0800
1431210,2023-11-16,"I can't turn off the confirmation dialog box for delete from inbox! It seem like since a recent version update of Thunderbird, I have to confirm every email del",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-16 07:10:31 -0800
1431216,2023-11-16,"Thunderbird quit working after today's 12-58-43 PM update. Thunderbird updated today, 11-16-23, at 12-58-43 PM, in my main PC (Dell3080) quit working after the ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 09:49:50 -0800
1431218,2023-11-16,Thunderbird on Mobile Laptop Hello! I have Thunderbird on my home based computer and wondered if there is any option to have it mobile with me when we travel? M,❓;;os:unknown,👽;other;t:other,📮;GMAIL;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 09:58:30 -0800
1431222,2023-11-16,"Opening Links Within Thunderbird and *NOT* Firefox Per Alessandro Castellani, Thunderbird is ""bunch of code running on top of Firefox."" The Thunderbird extensio",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-11-16 11:11:28 -0800
1431223,2023-11-16,downgrade thunderbird on linux How do I downgrade to an older version of Thunderbird on Rocky Linux (RHEL clone)? For my last update (yum update -y) I got Thund,🐧;linux;os:linux,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;tb115revert;,2023-11-16 11:30:11 -0800
1431225,2023-11-16,Explain email filters please I am having trouble understanding exact results of the email filter rules. I've found the documentation and that was no more help t,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 12:05:58 -0800
1431227,2023-11-16,"Network or file access error I'm getting a message ""Network or file access error"". I see another question posted here for the same error, that refers to a gmail",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-11-16 13:26:20 -0800
1431229,2023-11-16,"Thunderbird One of my local folders is populated by a filter. When I access the folder the display is initially empty, although at the top it shows 442 messages",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-11-16 14:40:54 -0800
